cap,tamed,subset,scheme,ov,IS_sh,IS_dd,OOS_sh,OOS_cagr,OOS_dd,OOS_vol,OOS_worst
CAP5,False,CORE3B5,EQ,V2,1.4945200998142805,-0.09033735379309116,0.6066430897099814,0.027386760322622772,-0.12627504728588046,0.04629184257080894,-0.0218519791085687
CAP5,False,CORE3B5,EQ,V3,1.3500158559804367,-0.12312588005057479,0.5360704253905924,0.04038203126089113,-0.1777337439144432,0.07978287861130332,-0.06024012043362355
CAP5,False,CORE3B5,HLV,OFF,1.3769149667466265,-0.11579380791325622,0.6884578414001993,0.06319668898851383,-0.1692634303785453,0.09564773225475676,-0.07505297932724944
CAP5,False,CORE3B5,HLV,V2,1.51503782084294,-0.08750475706702898,0.7868392202120814,0.03382665506398097,-0.11226044750637099,0.04347077001994842,-0.022277485590646663
CAP5,False,CORE3B5,HLV,V3,1.3777873787552486,-0.11837880942349344,0.5272100478672397,0.03949308384198913,-0.18484489066223186,0.07945041536316526,-0.059216367934845957
CAP5,False,CORE3B5,RP05,OFF,1.406949252182709,-0.11391446647219894,0.6850003654198588,0.06222380381692805,-0.16813963464802228,0.09465592261953601,-0.07320094705218105
CAP5,False,CORE3B5,RP05,V2,1.5541690124005547,-0.0857221623426373,0.7341713607165086,0.03353940191584592,-0.10515739752458575,0.04639015948743538,-0.023235918458297686
CAP5,False,CORE3B5,RP05,V3,1.4194293280611794,-0.1155100949420168,0.5194987699482019,0.03875706024470493,-0.18961968214333047,0.07923393371506093,-0.05863172964539016
CAP5,False,CORE3B5,RP07,OFF,1.3956541016835795,-0.11425630496299899,0.6847912090476521,0.06238059642238647,-0.16755101608971912,0.0949396446850508,-0.0739397600994566
CAP5,False,CORE3B5,RP07,V2,1.5203115041771924,-0.08616176787750096,0.7331716965230373,0.03352705910927822,-0.10455751028515825,0.04643997992748472,-0.02322743744317588
